Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP
Volkswagen,Jetta,2016,premium unleaded (recommended),210,4,AUTOMATIC,front wheel drive,4,"Factory Tuner,Performance",Midsize,Sedan,33,24,873," 30,380,000 "
Volkswagen,Jetta,2016,premium unleaded (recommended),210,4,MANUAL,front wheel drive,4,"Factory Tuner,Performance",Midsize,Sedan,33,23,873," 29,280,000 "
Volkswagen,Jetta,2016,regular unleaded,170,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,36,25,873," 25,380,000 "
Volkswagen,Jetta,2017,premium unleaded (recommended),210,4,AUTOMATED_MANUAL,front wheel drive,4,"Factory Tuner,Performance",Midsize,Sedan,33,24,873," 28,995,000 "
Volkswagen,Jetta,2017,regular unleaded,150,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,38,28,873," 21,995,000 "
Volkswagen,Jetta,2017,regular unleaded,150,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,40,28,873," 20,895,000 "
Volkswagen,Jetta,2017,regular unleaded,150,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,38,28,873," 18,995,000 "
Volkswagen,Jetta,2017,regular unleaded,150,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,40,28,873," 17,895,000 "
Volkswagen,Jetta,2017,premium unleaded (recommended),170,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,35,25,873," 24,995,000 "
Volkswagen,Jetta,2017,premium unleaded (recommended),210,4,MANUAL,front wheel drive,4,"Factory Tuner,Performance",Midsize,Sedan,33,23,873," 27,895,000 "
GMC,Jimmy,1999,regular unleaded,190,6,MANUAL,four wheel drive,2,N/A,Compact,2dr SUV,16,13,549," 2,347,000 "
GMC,Jimmy,1999,regular unleaded,190,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,19,14,549," 2,554,000 "
GMC,Jimmy,1999,regular unleaded,190,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,19,14,549," 2,590,000 "
GMC,Jimmy,1999,regular unleaded,190,6,UNKNOWN,rear wheel drive,2,N/A,Compact,2dr SUV,19,14,549," 2,182,000 "
GMC,Jimmy,1999,regular unleaded,190,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,19,14,549," 2,691,000 "
GMC,Jimmy,1999,regular unleaded,190,6,UNKNOWN,four wheel drive,2,N/A,Compact,2dr SUV,19,14,549," 2,317,000 "
GMC,Jimmy,1999,regular unleaded,190,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,19,14,549," 2,368,000 "
GMC,Jimmy,1999,regular unleaded,190,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,19,14,549," 2,377,000 "
GMC,Jimmy,1999,regular unleaded,190,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,19,14,549," 2,251,000 "
GMC,Jimmy,1999,regular unleaded,190,6,MANUAL,rear wheel drive,2,N/A,Compact,2dr SUV,21,15,549," 2,038,000 "
GMC,Jimmy,2000,regular unleaded,190,6,UNKNOWN,rear wheel drive,2,N/A,Compact,2dr SUV,20,15,549," 2,407,000 "
GMC,Jimmy,2000,regular unleaded,190,6,MANUAL,four wheel drive,2,N/A,Compact,2dr SUV,16,13,549," 2,463,000 "
GMC,Jimmy,2000,regular unleaded,190,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,18,14,549," 2,773,000 "
GMC,Jimmy,2000,regular unleaded,190,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,20,15,549," 2,756,000 "
GMC,Jimmy,2000,regular unleaded,190,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,20,15,549," 2,590,000 "
GMC,Jimmy,2000,regular unleaded,190,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,18,14,549," 2,916,000 "
GMC,Jimmy,2000,regular unleaded,190,6,MANUAL,rear wheel drive,2,N/A,Compact,2dr SUV,21,15,549," 2,322,000 "
GMC,Jimmy,2000,regular unleaded,190,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,20,15,549," 2,623,000 "
GMC,Jimmy,2000,regular unleaded,190,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,18,14,549," 2,655,000 "
GMC,Jimmy,2000,regular unleaded,190,6,UNKNOWN,four wheel drive,2,N/A,Compact,2dr SUV,18,14,549," 2,578,000 "
GMC,Jimmy,2001,regular unleaded,190,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,20,15,549," 26,770,000 "
GMC,Jimmy,2001,regular unleaded,190,6,MANUAL,four wheel drive,2,N/A,Compact,2dr SUV,16,13,549," 22,270,000 "
GMC,Jimmy,2001,regular unleaded,190,6,AUTOMATIC,four wheel drive,2,N/A,Compact,2dr SUV,18,14,549," 25,170,000 "
GMC,Jimmy,2001,regular unleaded,190,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,18,14,549," 31,925,000 "
GMC,Jimmy,2001,regular unleaded,190,6,MANUAL,rear wheel drive,2,N/A,Compact,2dr SUV,20,14,549," 19,270,000 "
GMC,Jimmy,2001,regular unleaded,190,6,AUTOMATIC,rear wheel drive,2,N/A,Compact,2dr SUV,20,15,549," 22,170,000 "
GMC,Jimmy,2001,regular unleaded,190,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,18,14,549," 30,225,000 "
GMC,Jimmy,2001,regular unleaded,190,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,20,15,549," 28,225,000 "
GMC,Jimmy,2001,regular unleaded,190,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,18,14,549," 33,920,000 "
GMC,Jimmy,2001,regular unleaded,190,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,18,14,549," 28,770,000 "
GMC,Jimmy,2001,regular unleaded,190,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,20,15,549," 29,925,000 "
Dodge,Journey,2015,regular unleaded,283,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,24,16,1851," 33,295,000 "
Dodge,Journey,2015,regular unleaded,283,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,24,16,1851," 33,295,000 "
Dodge,Journey,2015,regular unleaded,283,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,24,16,1851," 27,395,000 "
Dodge,Journey,2015,regular unleaded,283,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,24,16,1851," 28,695,000 "
Dodge,Journey,2015,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,26,19,1851," 26,595,000 "
Dodge,Journey,2015,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,26,19,1851," 23,495,000 "
Dodge,Journey,2015,regular unleaded,283,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,24,16,1851," 29,995,000 "
Dodge,Journey,2015,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,26,19,1851," 25,195,000 "
Dodge,Journey,2015,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,26,19,1851," 20,695,000 "
Dodge,Journey,2015,regular unleaded,283,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,25,17,1851," 31,395,000 "
Dodge,Journey,2015,regular unleaded,283,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,25,17,1851," 31,395,000 "
Dodge,Journey,2016,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,26,19,1851," 27,395,000 "
Dodge,Journey,2016,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,26,19,1851," 26,295,000 "
Dodge,Journey,2016,regular unleaded,283,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,24,16,1851," 26,595,000 "
Dodge,Journey,2016,regular unleaded,283,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,24,16,1851," 33,695,000 "
Dodge,Journey,2016,regular unleaded,283,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,24,16,1851," 28,395,000 "
Dodge,Journey,2016,flex-fuel (unleaded/E85),283,6,AUTOMATIC,front wheel drive,4,"Crossover,Flex Fuel",Midsize,4dr SUV,25,17,1851," 31,795,000 "
Dodge,Journey,2016,regular unleaded,283,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,24,16,1851," 30,895,000 "
Dodge,Journey,2016,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,26,19,1851," 20,995,000 "
Dodge,Journey,2016,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,26,19,1851," 24,895,000 "
Dodge,Journey,2016,regular unleaded,283,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,24,16,1851," 29,795,000 "
Dodge,Journey,2017,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,25,19,1851," 20,995,000 "
Dodge,Journey,2017,regular unleaded,283,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,24,16,1851," 33,695,000 "
Dodge,Journey,2017,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,25,19,1851," 26,295,000 "
Dodge,Journey,2017,regular unleaded,283,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,24,16,1851," 29,795,000 "
Dodge,Journey,2017,flex-fuel (unleaded/E85),283,6,AUTOMATIC,front wheel drive,4,"Crossover,Flex Fuel",Midsize,4dr SUV,25,17,1851," 31,795,000 "
Dodge,Journey,2017,regular unleaded,283,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,24,16,1851," 30,995,000 "
Dodge,Journey,2017,regular unleaded,283,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,24,16,1851," 26,595,000 "
Dodge,Journey,2017,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,25,19,1851," 27,495,000 "
Dodge,Journey,2017,regular unleaded,283,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,24,16,1851," 28,395,000 "
Dodge,Journey,2017,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,25,19,1851," 24,895,000 "
Nissan,Juke,2015,premium unleaded (recommended),188,4,AUTOMATIC,front wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,32,28,2009," 25,240,000 "
Nissan,Juke,2015,premium unleaded (required),215,4,MANUAL,front wheel drive,4,"Crossover,Hatchback,Factory Tuner,Performance",Compact,4dr Hatchback,31,25,2009," 28,020,000 "
Nissan,Juke,2015,premium unleaded (required),211,4,AUTOMATIC,all wheel drive,4,"Crossover,Hatchback,Factory Tuner,Performance",Compact,4dr Hatchback,29,25,2009," 30,020,000 "
Nissan,Juke,2015,premium unleaded (recommended),188,4,AUTOMATIC,all wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,31,26,2009," 26,940,000 "
Nissan,Juke,2015,premium unleaded (recommended),188,4,AUTOMATIC,front wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,32,28,2009," 20,250,000 "
Nissan,Juke,2015,premium unleaded (recommended),188,4,AUTOMATIC,front wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,32,28,2009," 22,300,000 "
Nissan,Juke,2015,premium unleaded (recommended),188,4,AUTOMATIC,all wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,31,26,2009," 24,150,000 "
Nissan,Juke,2015,premium unleaded (recommended),188,4,AUTOMATIC,all wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,31,26,2009," 22,100,000 "
Nissan,Juke,2015,premium unleaded (recommended),188,4,AUTOMATIC,all wheel drive,4,"Crossover,Hatchback,Performance",Compact,4dr Hatchback,31,26,2009," 27,230,000 "
Nissan,Juke,2015,premium unleaded (recommended),188,4,MANUAL,front wheel drive,4,"Crossover,Hatchback,Performance",Compact,4dr Hatchback,34,28,2009," 24,830,000 "
Nissan,Juke,2016,premium unleaded (recommended),188,4,MANUAL,front wheel drive,4,"Crossover,Hatchback,Performance",Compact,4dr Hatchback,34,28,2009," 24,830,000 "
Nissan,Juke,2016,premium unleaded (recommended),188,4,AUTOMATIC,all wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,31,26,2009," 22,100,000 "
Nissan,Juke,2016,premium unleaded (required),211,4,MANUAL,front wheel drive,4,"Crossover,Hatchback,Factory Tuner,Performance",Compact,4dr Hatchback,31,25,2009," 28,020,000 "
Nissan,Juke,2016,premium unleaded (recommended),188,4,AUTOMATIC,front wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,32,28,2009," 22,300,000 "
Nissan,Juke,2016,premium unleaded (recommended),188,4,AUTOMATIC,all wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,31,26,2009," 24,150,000 "
Nissan,Juke,2016,premium unleaded (recommended),188,4,AUTOMATIC,all wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,31,26,2009," 26,940,000 "
Nissan,Juke,2016,premium unleaded (required),215,4,AUTOMATIC,all wheel drive,4,"Crossover,Hatchback,Factory Tuner,Performance",Compact,4dr Hatchback,29,25,2009," 30,020,000 "
Nissan,Juke,2016,premium unleaded (recommended),188,4,AUTOMATIC,front wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,32,28,2009," 20,250,000 "
Nissan,Juke,2016,premium unleaded (recommended),188,4,AUTOMATIC,all wheel drive,4,"Crossover,Hatchback,Performance",Compact,4dr Hatchback,31,26,2009," 27,230,000 "
Nissan,Juke,2016,premium unleaded (recommended),188,4,AUTOMATIC,front wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,32,28,2009," 25,240,000 "
Nissan,Juke,2017,premium unleaded (required),215,4,MANUAL,front wheel drive,4,"Crossover,Hatchback,Factory Tuner,Performance",Compact,4dr Hatchback,31,26,2009," 28,020,000 "
Nissan,Juke,2017,premium unleaded (recommended),188,4,MANUAL,front wheel drive,4,"Crossover,Hatchback,Performance",Compact,4dr Hatchback,33,27,2009," 24,830,000 "
Nissan,Juke,2017,premium unleaded (required),211,4,AUTOMATIC,all wheel drive,4,"Crossover,Hatchback,Factory Tuner,Performance",Compact,4dr Hatchback,29,25,2009," 30,020,000 "
Nissan,Juke,2017,premium unleaded (recommended),188,4,AUTOMATIC,all wheel drive,4,"Crossover,Hatchback,Performance",Compact,4dr Hatchback,30,26,2009," 27,230,000 "
Nissan,Juke,2017,premium unleaded (recommended),188,4,AUTOMATIC,all wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,30,26,2009," 26,940,000 "
Nissan,Juke,2017,premium unleaded (recommended),188,4,AUTOMATIC,all wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,30,26,2009," 24,400,000 "
Nissan,Juke,2017,premium unleaded (recommended),188,4,AUTOMATIC,all wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,30,26,2009," 22,100,000 "
Nissan,Juke,2017,premium unleaded (recommended),188,4,AUTOMATIC,front wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,32,28,2009," 20,250,000 "
Nissan,Juke,2017,premium unleaded (recommended),188,4,AUTOMATIC,front wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,32,28,2009," 22,550,000 "
Nissan,Juke,2017,premium unleaded (recommended),188,4,AUTOMATIC,front wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,32,28,2009," 25,240,000 "
Subaru,Justy,1992,regular unleaded,73,3,MANUAL,four wheel drive,2,Hatchback,Compact,2dr Hatchback,29,24,640," 2,000,000 "
Subaru,Justy,1992,regular unleaded,73,3,MANUAL,four wheel drive,4,Hatchback,Compact,4dr Hatchback,29,24,640," 2,000,000 "
Subaru,Justy,1992,regular unleaded,66,3,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,33,28,640," 2,000,000 "
Subaru,Justy,1992,regular unleaded,73,3,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,33,28,640," 2,000,000 "
Subaru,Justy,1993,regular unleaded,73,3,AUTOMATIC,front wheel drive,2,Hatchback,Compact,2dr Hatchback,32,28,640," 2,000,000 "
Subaru,Justy,1993,regular unleaded,73,3,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,32,28,640," 2,000,000 "
Subaru,Justy,1993,regular unleaded,73,3,MANUAL,four wheel drive,4,Hatchback,Compact,4dr Hatchback,29,24,640," 2,000,000 "
Subaru,Justy,1993,regular unleaded,73,3,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,33,28,640," 2,000,000 "
Subaru,Justy,1994,regular unleaded,73,3,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,33,28,640," 2,000,000 "
Subaru,Justy,1994,regular unleaded,73,3,MANUAL,four wheel drive,4,Hatchback,Compact,4dr Hatchback,29,24,640," 2,000,000 "
Infiniti,JX,2013,premium unleaded (recommended),265,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Large,4dr SUV,24,18,190," 41,250,000 "
Infiniti,JX,2013,premium unleaded (recommended),265,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Large,4dr SUV,23,18,190," 42,650,000 "
Kia,K900,2015,premium unleaded (recommended),420,8,AUTOMATIC,rear wheel drive,4,"Luxury,High-Performance",Large,Sedan,23,15,1720," 59,900,000 "
Kia,K900,2015,premium unleaded (recommended),420,8,AUTOMATIC,rear wheel drive,4,"Luxury,High-Performance",Large,Sedan,23,15,1720," 54,500,000 "
Kia,K900,2016,regular unleaded,311,6,AUTOMATIC,rear wheel drive,4,Luxury,Large,Sedan,26,17,1720," 49,000,000 "
Kia,K900,2016,premium unleaded (recommended),420,8,AUTOMATIC,rear wheel drive,4,"Luxury,High-Performance",Large,Sedan,23,15,1720," 61,900,000 "
Kia,K900,2016,regular unleaded,311,6,AUTOMATIC,rear wheel drive,4,Luxury,Large,Sedan,26,17,1720," 54,900,000 "
Suzuki,Kizashi,2011,regular unleaded,180,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,31,23,481," 21,049,000 "
Suzuki,Kizashi,2011,regular unleaded,180,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,30,23,481," 22,049,000 "
Suzuki,Kizashi,2011,regular unleaded,180,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,30,23,481," 24,149,000 "
Suzuki,Kizashi,2011,regular unleaded,180,4,AUTOMATIC,all wheel drive,4,N/A,Midsize,Sedan,29,22,481," 27,299,000 "
Suzuki,Kizashi,2011,regular unleaded,180,4,AUTOMATIC,all wheel drive,4,N/A,Midsize,Sedan,29,22,481," 23,399,000 "
Suzuki,Kizashi,2011,regular unleaded,185,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,29,20,481," 24,849,000 "
Suzuki,Kizashi,2011,regular unleaded,185,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,29,20,481," 23,049,000 "
Suzuki,Kizashi,2011,regular unleaded,180,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,30,23,481," 25,949,000 "
Suzuki,Kizashi,2011,regular unleaded,180,4,AUTOMATIC,all wheel drive,4,N/A,Midsize,Sedan,30,23,481," 22,099,000 "
Suzuki,Kizashi,2011,regular unleaded,180,4,AUTOMATIC,all wheel drive,4,N/A,Midsize,Sedan,29,22,481," 25,499,000 "
Suzuki,Kizashi,2011,regular unleaded,185,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,31,21,481," 18,999,000 "
Suzuki,Kizashi,2012,regular unleaded,180,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,30,23,481," 23,899,000 "
Suzuki,Kizashi,2012,regular unleaded,180,4,AUTOMATIC,all wheel drive,4,N/A,Midsize,Sedan,29,22,481," 25,249,000 "
Suzuki,Kizashi,2012,regular unleaded,180,4,AUTOMATIC,all wheel drive,4,N/A,Midsize,Sedan,29,22,481," 27,549,000 "
Suzuki,Kizashi,2012,regular unleaded,180,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,30,23,481," 22,299,000 "
Suzuki,Kizashi,2012,regular unleaded,180,4,AUTOMATIC,all wheel drive,4,N/A,Midsize,Sedan,29,22,481," 23,649,000 "
Suzuki,Kizashi,2012,regular unleaded,180,4,AUTOMATIC,all wheel drive,4,N/A,Midsize,Sedan,29,22,481," 25,749,000 "
Suzuki,Kizashi,2012,regular unleaded,180,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,30,23,481," 24,399,000 "
Suzuki,Kizashi,2012,regular unleaded,185,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,31,21,481," 18,999,000 "
Suzuki,Kizashi,2012,regular unleaded,180,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,30,23,481," 26,199,000 "
Suzuki,Kizashi,2012,regular unleaded,185,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,29,20,481," 25,099,000 "
Suzuki,Kizashi,2012,regular unleaded,180,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,31,23,481," 20,999,000 "
Suzuki,Kizashi,2012,regular unleaded,185,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,29,20,481," 22,249,000 "
Suzuki,Kizashi,2012,regular unleaded,180,4,AUTOMATIC,all wheel drive,4,N/A,Midsize,Sedan,29,22,481," 27,549,000 "
Suzuki,Kizashi,2012,regular unleaded,180,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,30,23,481," 26,199,000 "
Suzuki,Kizashi,2012,regular unleaded,180,4,AUTOMATIC,all wheel drive,4,N/A,Midsize,Sedan,30,23,481," 22,349,000 "
Suzuki,Kizashi,2013,regular unleaded,180,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,30,23,481," 25,799,000 "
Suzuki,Kizashi,2013,regular unleaded,180,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,30,23,481," 21,749,000 "
Suzuki,Kizashi,2013,regular unleaded,180,4,AUTOMATIC,all wheel drive,4,N/A,Midsize,Sedan,29,22,481," 23,249,000 "
Suzuki,Kizashi,2013,regular unleaded,180,4,AUTOMATIC,all wheel drive,4,N/A,Midsize,Sedan,29,22,481," 28,999,000 "
Suzuki,Kizashi,2013,regular unleaded,185,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,29,20,481," 19,999,000 "
Suzuki,Kizashi,2013,regular unleaded,180,4,AUTOMATIC,all wheel drive,4,N/A,Midsize,Sedan,29,22,481," 27,199,000 "
Buick,LaCrosse,2015,regular unleaded,182,4,AUTOMATIC,front wheel drive,4,"Flex Fuel,Hybrid",Large,Sedan,36,25,155," 35,725,000 "
Buick,LaCrosse,2015,flex-fuel (unleaded/E85),304,6,AUTOMATIC,front wheel drive,4,Flex Fuel,Large,Sedan,28,18,155," 31,065,000 "
Buick,LaCrosse,2015,flex-fuel (unleaded/E85),304,6,AUTOMATIC,all wheel drive,4,"Flex Fuel,Performance",Large,Sedan,26,17,155," 40,500,000 "
Buick,LaCrosse,2015,flex-fuel (unleaded/E85),304,6,AUTOMATIC,front wheel drive,4,"Flex Fuel,Performance",Large,Sedan,28,18,155," 39,970,000 "
Buick,LaCrosse,2015,regular unleaded,182,4,AUTOMATIC,front wheel drive,4,"Flex Fuel,Hybrid",Large,Sedan,36,25,155," 33,635,000 "
Buick,LaCrosse,2015,flex-fuel (unleaded/E85),304,6,AUTOMATIC,front wheel drive,4,"Flex Fuel,Performance",Large,Sedan,28,18,155," 38,025,000 "
Buick,LaCrosse,2015,flex-fuel (unleaded/E85),304,6,AUTOMATIC,all wheel drive,4,"Flex Fuel,Performance",Large,Sedan,26,17,155," 38,730,000 "
Buick,LaCrosse,2016,flex-fuel (unleaded/E85),304,6,AUTOMATIC,front wheel drive,4,"Flex Fuel,Performance",Large,Sedan,28,18,155," 34,065,000 "
Buick,LaCrosse,2016,flex-fuel (unleaded/E85),304,6,AUTOMATIC,front wheel drive,4,"Flex Fuel,Performance",Large,Sedan,28,18,155," 40,145,000 "
Buick,LaCrosse,2016,flex-fuel (unleaded/E85),304,6,AUTOMATIC,all wheel drive,4,"Flex Fuel,Performance",Large,Sedan,26,17,155," 38,905,000 "
Buick,LaCrosse,2016,flex-fuel (unleaded/E85),304,6,AUTOMATIC,front wheel drive,4,"Flex Fuel,Performance,Hybrid",Large,Sedan,28,18,155," 35,900,000 "
Buick,LaCrosse,2016,flex-fuel (unleaded/E85),304,6,AUTOMATIC,front wheel drive,4,"Flex Fuel,Performance,Hybrid",Large,Sedan,28,18,155," 33,810,000 "
Buick,LaCrosse,2016,flex-fuel (unleaded/E85),304,6,AUTOMATIC,all wheel drive,4,"Flex Fuel,Performance",Large,Sedan,26,17,155," 40,675,000 "
Buick,LaCrosse,2016,flex-fuel (unleaded/E85),304,6,AUTOMATIC,front wheel drive,4,"Flex Fuel,Performance",Large,Sedan,28,18,155," 38,200,000 "
